f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,genre_label,file_path
0.07751059,0.04888906,2345.2993,926.10706,2682.139,529.092,5395.2915,1910.4336,0.23028027,0.11143674,-87.56048,79.35381,25.052843,45.152496,11.185016,18.171783,3.5164936,6.999547,1.263746,2.3608532,-1.7756817,-0.008662626,-2.7024157,-0.4837994,-5.2555757,-3.8656323,-2.5043306,-4.674292,-4.9827003,-4.4252176,94.43371,31.301752,19.396793,16.686224,11.892614,8.816889,8.263051,6.5291944,7.625983,7.5079007,6.4780097,5.1833224,5.485449,4.9402585,5.2513704,4.7942095,5.1806474,4.3851323,4.2732162,4.8266993,hiphop,genres_original\hiphop\hiphop.00048.wav
0.10873718,0.05843932,3085.5562,792.4863,3055.7317,311.87955,6683.578,1186.8455,0.28870907,0.07715601,-44.586338,41.58716,29.919216,51.87193,12.878272,13.72171,7.9571733,9.288721,8.39591,1.9085698,1.1404614,4.5597878,5.5193515,1.3191725,2.3586175,-0.8025535,-4.256165,-3.574641,-3.8377788,-4.442885,51.490593,23.82393,23.852955,17.279133,17.218588,10.669501,13.804217,9.300008,10.852013,8.306511,8.930692,8.106106,7.3032994,6.1037474,5.7977853,5.851086,6.386466,5.7633576,6.6603565,6.8518977,hiphop,genres_original\hiphop\hiphop.00049.wav
0.042430244,0.03100159,1683.4272,805.5349,2427.6487,591.1765,3618.544,2192.4492,0.27367222,0.102846205,-114.05457,110.12894,17.897541,37.944332,27.98762,1.4057869,15.552603,1.4244988,7.359582,-3.319526,8.256998,-0.18890645,0.6798427,3.343378,-2.4709635,0.7678117,-4.8511853,-2.3955529,-3.285419,-4.608737,66.22661,34.95668,28.10978,17.63184,17.885115,14.1104,12.909367,10.655574,9.559776,10.247458,9.167934,8.039378,8.841994,7.504464,6.889167,6.4213266,6.217391,6.6367726,6.7652407,6.7440386,hiphop,genres_original\hiphop\hiphop.00050.wav
0.09950326,0.08666134,2500.4675,1115.7294,2578.1863,472.75388,5294.5283,1915.965,0.24395056,0.08709495,-78.70536,73.10555,21.826069,49.19616,3.1053555,18.316319,1.8645644,8.3988495,1.4265049,4.2215204,-1.3166568,1.2564664,-3.0075817,1.8005414,-1.8447683,-0.9998016,-1.907712,-2.6412976,-4.7969174,-4.8740335,70.439095,39.05082,31.258068,18.61675,16.176655,10.322638,10.375799,8.411234,8.362112,8.956463,7.1311407,7.505287,7.2112045,6.3759794,6.299095,6.5463753,7.4915423,7.3166695,6.3574963,6.6208,hiphop,genres_original\hiphop\hiphop.00051.wav
0.08233034,0.06505187,2595.9949,1171.7208,2881.8281,488.18234,5859.521,2127.42,0.109974444,0.040225863,-146.45955,81.557655,31.96333,22.411772,5.077597,13.6172695,6.487694,8.408617,4.4354043,4.9975214,1.8295834,2.8662937,4.52971,3.8548667,1.336745,1.2318839,0.5796159,-0.16625896,-0.65098315,-0.082221195,69.75568,34.418716,22.134516,14.592062,13.323324,10.72067,10.251703,9.903499,9.101104,8.230284,7.205989,6.1921325,6.8435163,7.2070827,6.835468,6.9841638,6.726412,5.436897,5.666671,6.4961367,hiphop,genres_original\hiphop\hiphop.00052.wav
0.10707709,0.07017391,3079.234,1147.2115,3220.9111,490.51553,7003.612,2136.2634,0.10891521,0.037397057,-144.9216,66.675064,44.269444,22.51216,6.504938,8.847096,11.890135,5.838831,3.0452943,6.454954,3.565836,2.5241907,3.8298788,3.719332,6.821737,5.0646563,0.47777042,1.0816032,1.9556488,-0.07338594,81.02737,33.42258,25.331095,21.36186,15.056677,11.232347,11.66175,9.458354,8.859226,9.817858,8.82613,7.928194,7.5319443,7.0385866,7.7447395,9.018325,7.261704,6.0950623,7.4021835,6.146362,hiphop,genres_original\hiphop\hiphop.00053.wav
0.12623638,0.077393144,3258.3071,915.13464,3321.339,337.11804,7619.448,1314.5635,0.12414034,0.04309026,-104.79348,64.03617,28.8045,10.56003,15.176521,13.067325,8.025532,5.2390757,6.7465467,5.125547,4.450881,4.4701214,3.3572874,2.427763,0.1899424,-1.5184567,-2.5634263,-1.1918981,-2.1913831,-1.8783264,55.51827,25.633444,24.776579,15.823971,14.225936,9.505423,10.822816,10.638722,9.407141,8.062504,8.169098,7.427909,8.286008,6.5312157,6.6896367,6.15579,5.9961996,5.280197,5.3177657,5.771735,hiphop,genres_original\hiphop\hiphop.00054.wav
0.07246049,0.054827224,1735.1781,724.59576,2055.9282,380.64337,3552.329,1382.647,0.13372414,0.07004124,-161.52745,104.06318,-10.907193,43.697933,13.963114,14.444334,7.506867,9.481524,6.4333916,6.989431,1.3591906,4.434304,-2.9288797,-3.216544,0.03854467,4.1522975,-6.4352865,-4.963188,-4.20977,-2.2778883,53.424515,27.45046,19.879435,14.905237,13.809946,11.121924,12.487456,7.569137,7.4164762,7.930508,7.4417515,8.49692,6.016164,6.342458,5.9212914,7.1544757,7.7931476,6.4059105,6.6394987,5.772678,hiphop,genres_original\hiphop\hiphop.00055.wav
0.070145585,0.03324576,2355.8389,595.92126,2497.0586,335.75235,5177.2197,1121.7635,0.16656049,0.0418144,-101.071526,72.41138,-2.3714323,46.02547,5.5287857,24.215315,3.5469203,14.532065,5.650925,13.522768,4.9679728,9.9139805,2.9338572,-3.011142,-1.2484565,2.3096154,-2.8161366,1.7621337,0.8564974,-4.3606477,53.613705,21.010433,22.231674,14.887885,12.364276,9.1968355,9.165589,8.277866,9.173225,9.766458,7.3350043,7.3544927,7.1210356,8.293202,6.65363,5.8808594,5.365221,6.585066,5.947795,7.003006,hiphop,genres_original\hiphop\hiphop.00056.wav
0.05144211,0.03852606,1811.5104,642.7395,2279.6392,328.39417,3890.79,1325.1243,0.2247038,0.06415781,-113.623055,87.05368,-0.64112395,52.261642,19.37811,19.67521,15.385646,13.703337,6.950013,9.077205,7.971615,4.4166303,-0.15431142,-0.4344198,0.22512798,-0.8328568,-2.1803098,-1.9919994,-4.4398932,-4.2997007,62.023903,22.690054,22.482285,13.242612,11.705978,9.649744,9.196126,8.308592,6.204083,7.240214,6.4964137,7.5953,8.026442,7.632464,5.1922684,6.125822,7.491704,6.675299,5.996944,7.2866645,hiphop,genres_original\hiphop\hiphop.00057.wav
0.13613681,0.096779205,2677.747,982.3105,2414.562,358.45944,5211.7515,1414.6241,0.1303836,0.066412635,-109.82442,63.054916,-13.828153,43.01986,6.1724057,23.183786,8.03316,10.669684,0.968362,5.329999,-1.8259578,-1.4317561,-1.8608024,-3.1810365,-4.737015,-3.8031566,-5.5285573,-3.1891098,-3.2604816,-3.926867,68.54427,29.497929,24.86909,18.00431,14.878718,11.896968,12.969406,11.133939,9.544928,9.589565,8.869347,8.296116,7.312684,6.825105,6.3950176,6.4454703,5.341284,5.0988607,5.348327,5.8747663,hiphop,genres_original\hiphop\hiphop.00058.wav
0.062984884,0.044138666,1949.4353,808.4375,2286.595,528.6252,4219.933,1737.0083,0.15123579,0.051915806,-133.19142,93.95369,-2.2407176,50.202217,12.499554,15.040485,11.499115,10.2495985,7.9568863,10.791148,1.9635901,5.197947,1.0622268,2.1670432,-1.5164306,-0.45047003,-2.4652188,-3.8745015,-1.7067004,-2.768504,57.810024,29.766188,25.968674,16.907309,14.38475,10.837455,12.257446,8.88039,7.942261,10.385767,7.1897135,6.2611666,6.305544,6.060486,6.5417995,6.0618143,6.039746,6.185186,5.8853683,6.044557,hiphop,genres_original\hiphop\hiphop.00059.wav
0.053872943,0.04678592,1717.3395,588.0645,2052.4766,360.83945,3685.6917,1185.2684,0.18021424,0.06270756,-153.54395,92.79628,-15.8539295,57.933186,8.580763,18.46157,13.279116,11.165099,7.618666,12.968202,5.6574016,7.0170255,2.885196,1.6129954,0.013288859,3.026649,-0.23386575,-1.3898926,-2.318562,-1.3301163,71.57656,22.262503,26.266115,18.808474,16.313467,11.095441,11.202688,9.381018,8.374039,9.993765,8.129821,7.441921,7.6911964,7.582946,7.153005,6.502706,6.338321,6.26185,6.0216265,6.5209546,hiphop,genres_original\hiphop\hiphop.00060.wav
0.06730426,0.038465213,1811.6816,570.52155,2201.1816,343.84515,3806.4392,1234.5553,0.1555688,0.056643214,-127.280014,95.79218,-12.782046,37.926857,20.56561,23.20185,8.269457,9.6126375,8.668725,5.5100327,6.6769094,4.0242624,1.7337765,0.7089213,-0.43177137,2.2407367,-1.6001177,-1.2176808,-2.2143807,-0.7449837,56.227905,22.449402,23.467379,18.539267,18.941607,12.523437,11.266895,9.038148,9.879272,9.551029,8.96807,8.149088,7.415147,7.251771,7.406961,6.92644,6.574778,7.83426,8.632231,7.029908,hiphop,genres_original\hiphop\hiphop.00061.wav
0.10951623,0.09894712,2448.9084,1319.1635,2508.0552,574.6468,4929.938,2408.1028,0.19083652,0.14560875,-144.11632,73.39045,4.657706,24.01729,12.901474,14.00732,8.624697,6.899631,-1.2319988,-0.85806066,1.1545575,2.579781,-1.1144274,3.1324372,-4.2417855,-0.4672635,1.6489607,1.2019845,-0.48108372,-2.0395997,91.63653,48.05466,43.09224,24.836475,21.384047,16.988592,13.402644,13.204815,12.531792,11.586322,10.608978,10.129197,11.301026,9.854435,8.68623,8.3954525,8.058616,7.672104,6.9187913,7.8453016,hiphop,genres_original\hiphop\hiphop.00062.wav
0.122197956,0.08561977,2671.1443,1115.6163,2494.69,507.78568,5320.4497,1886.8276,0.18605243,0.13191666,-98.853745,71.11213,-10.053335,31.729233,5.147712,1.8780881,-8.90375,-4.2622504,-5.9646845,-4.266651,-0.6641838,-1.8670928,-0.5158785,2.577532,-1.0610516,2.2003837,-3.9452794,1.2060614,0.27784672,0.06560916,70.99709,37.37224,31.258987,23.007347,16.91375,16.293337,14.846516,13.330818,13.269917,12.495645,12.121687,11.248965,9.507993,9.424953,9.004905,8.280449,8.710353,8.191178,7.1002793,7.521749,hiphop,genres_original\hiphop\hiphop.00063.wav
0.07979188,0.06009029,2429.7568,814.89044,2575.1677,368.31226,5273.7944,1322.0911,0.23593709,0.11898812,-82.389885,69.9665,10.699051,48.823395,4.650189,13.297806,-1.7968222,5.1300416,-1.084799,-2.7969444,-2.5503407,0.22138514,-3.1227164,2.3073792,-2.7005353,-0.77895916,1.7283928,-5.130926,-5.6986775,-3.7948177,62.492176,26.314095,24.490032,18.658056,17.625427,14.865828,12.595383,12.013177,11.565267,10.0137,8.81039,9.515295,8.665558,7.7722616,7.3711452,7.9983406,6.9603376,7.3780293,6.484987,5.7730293,hiphop,genres_original\hiphop\hiphop.00064.wav
0.088551484,0.09530743,2447.017,1384.5847,2779.5981,530.04785,5314.679,2565.71,0.20691244,0.13697362,-140.10194,77.09097,42.042377,31.247862,12.197926,10.2141695,3.7384353,8.296796,-1.5552227,-1.76049,3.6245475,4.591823,-2.5488021,1.8554648,-2.7649348,-3.618874,-2.6323535,-1.5260717,-2.6521537,-5.081056,93.146126,46.243546,26.122725,19.797337,17.323404,14.568133,11.582267,10.24133,10.464135,11.076512,8.8554125,8.160577,9.813783,7.192493,6.6108036,7.611235,6.884116,6.223183,6.0699086,5.8285313,hiphop,genres_original\hiphop\hiphop.00065.wav
0.07937459,0.059274882,2245.0676,868.1121,2484.0933,409.98517,4816.0435,1653.6304,0.18972842,0.1227918,-111.97783,89.09961,13.175455,36.359653,-3.276571,3.877864,0.56019145,6.327396,-2.1887617,2.9669955,-1.6431159,-0.37794462,-3.478565,0.7700504,-0.22705078,-3.1906974,-3.7023087,-3.9954925,-3.0225985,-2.4588232,86.241394,32.940826,24.59989,20.0669,16.155266,13.18313,9.969219,10.384883,11.460996,10.046604,9.709665,8.306739,9.368126,8.598367,7.208067,7.213018,6.8812995,6.0456133,6.633089,6.4980464,hiphop,genres_original\hiphop\hiphop.00066.wav
0.1268708,0.09865255,3053.844,1070.7042,3025.0176,439.74005,6668.1733,1866.2659,0.21794207,0.13905951,-74.66587,58.725624,9.9149685,21.557991,15.055373,4.9287863,2.2788138,5.463174,3.118206,0.5998956,2.4616172,4.2016363,3.4685113,3.595682,2.7739656,1.8868796,-1.6994163,-1.1438513,-1.3498926,-4.0139174,59.075455,28.171997,25.930252,17.130585,16.489178,13.236515,13.894247,12.650468,11.848338,10.330191,10.231109,10.577246,9.490225,9.252806,8.556079,7.346587,7.846755,6.270729,6.533921,7.4628634,hiphop,genres_original\hiphop\hiphop.00067.wav
0.095674045,0.05485363,2544.7012,849.16626,2747.999,391.3601,5683.45,1568.6946,0.22871886,0.10945246,-66.12838,74.913,20.638704,39.30214,8.165499,15.136998,-0.37553474,5.5735135,1.4621953,-0.6499287,-1.5591092,1.4431081,-2.4078412,-2.194806,-4.324259,-4.4145594,-5.126608,-4.2934585,-6.3408685,-5.016051,74.19816,28.467182,21.161476,19.075796,14.23744,9.914075,10.0103855,9.146225,8.903907,9.157705,7.2010593,6.53665,6.171288,6.658478,5.8751082,5.4873695,6.082135,5.300912,6.152193,5.6076655,hiphop,genres_original\hiphop\hiphop.00068.wav
0.12088227,0.084084295,3297.9028,998.79724,3138.949,293.9013,7079.5527,1204.6047,0.27175093,0.08284341,-59.28568,36.266663,39.8319,49.96692,10.147771,16.897055,9.78029,4.446478,2.4262035,1.704509,2.3705525,3.9136555,3.1900172,2.6282756,3.2219524,1.4744266,-0.6930604,-3.158557,-2.0991607,-2.3765256,62.22144,30.57303,24.053965,19.814838,16.638186,11.311728,12.491881,11.164561,10.540647,9.743934,10.2006645,8.45226,7.6751785,6.439546,7.1208925,6.1339397,6.02295,5.632293,5.405114,6.013033,hiphop,genres_original\hiphop\hiphop.00069.wav
0.06922378,0.05538047,2500.462,1114.957,3049.2102,566.58777,6026.957,2499.016,0.27877173,0.07464139,-81.72639,82.33733,53.536568,25.525997,15.728674,19.205505,8.432267,6.3902464,0.20682317,0.13791871,1.2020646,1.532111,-0.7304982,1.3523008,-0.3884153,-3.1212656,-0.49184772,-0.7469335,-3.7749355,-2.5100982,70.39964,32.41996,27.367712,16.62596,14.611622,9.399796,8.823501,7.9655924,8.882368,7.7169847,6.762024,6.1078496,6.1858563,5.975477,6.1571054,4.956486,4.9113874,4.80795,5.170451,4.8301244,hiphop,genres_original\hiphop\hiphop.00070.wav
0.10751137,0.09978959,3185.1606,1155.8438,3285.5637,340.15134,7471.422,1506.821,0.24696118,0.09063152,-78.83389,51.52047,42.246727,30.081593,20.089993,6.9738503,8.016349,6.873313,-4.6300087,3.650249,3.6282666,4.323653,2.5973763,0.75704694,-9.165191,-2.1635938,-2.6757808,-5.526809,-1.324878,-2.4781911,56.708824,32.23899,17.268417,15.52502,15.025708,10.451129,10.7592945,11.003698,10.593692,9.902218,9.519868,8.392803,8.548134,8.310362,8.2851,7.1159377,7.3751826,5.8046646,5.658621,5.8645077,hiphop,genres_original\hiphop\hiphop.00071.wav
0.051527455,0.043239042,1821.4634,863.2333,2522.0396,556.4185,4003.2773,2190.2483,0.2527779,0.116843365,-118.05631,102.20693,20.763098,36.992615,24.375978,7.8266516,15.940077,-1.5931472,6.758074,-0.77758026,8.574868,1.4911983,-4.211417,3.0170677,1.001868,-0.9899209,-5.462844,-1.2905504,-4.243604,-5.021297,66.687454,35.091385,23.536821,16.78144,15.914543,14.590219,10.383862,11.868121,9.756067,9.166226,8.456937,8.259038,8.688832,7.3598704,7.8967557,7.051373,7.1970577,6.5235777,6.316726,7.6476154,hiphop,genres_original\hiphop\hiphop.00072.wav
0.085621044,0.0963343,2566.9255,1200.8407,2942.4883,492.3473,5932.106,2151.911,0.30026007,0.11815932,-78.21304,70.184425,45.89907,42.0747,15.084578,10.687759,-0.6957337,-0.61182237,0.36743754,-0.35835868,1.0923243,-0.6734942,-0.8149565,-0.81904215,-4.24915,-6.084853,-2.9591346,-3.7049592,-4.604396,-4.980039,78.299736,34.826424,25.889574,17.894283,14.618199,11.129552,13.857395,10.107218,10.793746,10.126455,8.848883,7.073953,6.732075,7.117479,6.695826,5.9012527,5.689483,5.8912373,5.824097,5.5610647,hiphop,genres_original\hiphop\hiphop.00073.wav
0.11074241,0.06855857,2774.786,852.3758,2712.469,342.37296,5968.686,1245.7374,0.20822197,0.10174481,-68.91117,62.395336,24.27625,53.779545,-1.9351077,12.820083,-4.3558745,12.3553915,-0.21981904,9.055807,-0.97975236,3.9336565,1.9129126,2.2534542,-2.5323775,-3.5408165,-2.9367027,-3.655694,-3.421584,-3.7172928,57.51506,26.57695,26.258558,19.719053,15.509805,10.336787,10.67471,8.563995,9.995269,8.434217,8.036118,8.008116,8.5533495,6.9564595,7.5860314,6.5451403,6.6785483,5.7301283,5.6045117,5.53887,hiphop,genres_original\hiphop\hiphop.00074.wav
0.14681442,0.12988944,3140.9185,1334.9459,2849.948,369.93597,6336.757,1830.9712,0.19159333,0.122497715,-94.559555,51.67703,17.531384,28.92272,2.0536478,3.729747,-1.8468494,4.372743,8.770599,2.1283352,-1.3841965,4.6820245,4.0688467,0.0076912087,0.20955451,-0.44154212,-4.121804,-1.1049199,-0.12459461,-2.7599957,66.20064,43.12778,28.929602,24.354198,18.960651,16.703934,15.337274,12.975449,13.903632,13.918129,10.610039,10.245213,9.934802,9.091085,7.9348307,7.4291716,7.3283935,6.8830566,6.7965984,6.717371,hiphop,genres_original\hiphop\hiphop.00075.wav
0.0966525,0.09070168,2328.5264,1136.984,2627.5254,608.907,4935.342,2412.5242,0.23710126,0.16644624,-111.27533,89.93035,4.450366,14.537682,9.927538,-9.4755535,2.9035454,-0.15854305,-3.0790899,3.2574103,-1.5119749,1.5706158,2.3876395,-1.1697704,0.8656742,0.6658926,-5.1654663,2.7177017,2.351001,-0.2527396,83.834854,38.024666,32.64285,19.921665,17.649557,17.733398,12.411543,13.255171,12.787628,10.956377,10.631557,9.439468,10.742808,8.127394,8.594246,8.795623,9.179235,8.309094,7.7199373,7.421715,hiphop,genres_original\hiphop\hiphop.00076.wav
0.13762356,0.079382844,2987.595,973.08154,2900.287,468.67773,6404.821,1892.5842,0.23840559,0.0848493,-25.85015,70.90157,9.568535,17.494287,-1.6235472,-0.53744894,0.2639298,-4.636478,-0.5794758,-3.0673742,-2.406686,0.38423538,-2.147279,-0.3335948,-2.3723738,1.9410758,1.3159381,-1.2813123,-2.017734,-0.19358945,57.4895,33.78062,25.000679,19.975245,18.34895,16.17777,13.040261,10.87674,10.793194,10.221681,12.042092,9.070493,8.849424,8.705584,8.641373,8.402002,8.254975,8.123618,9.1683235,7.7874713,hiphop,genres_original\hiphop\hiphop.00077.wav
0.0966525,0.09070168,2328.5264,1136.984,2627.5254,608.907,4935.342,2412.5242,0.23710126,0.16644624,-111.27533,89.93035,4.450366,14.537682,9.927538,-9.4755535,2.9035454,-0.15854305,-3.0790899,3.2574103,-1.5119749,1.5706158,2.3876395,-1.1697704,0.8656742,0.6658926,-5.1654663,2.7177017,2.351001,-0.2527396,83.834854,38.024666,32.64285,19.921665,17.649557,17.733398,12.411543,13.255171,12.787628,10.956377,10.631557,9.439468,10.742808,8.127394,8.594246,8.795623,9.179235,8.309094,7.7199373,7.421715,hiphop,genres_original\hiphop\hiphop.00078.wav
0.17229266,0.099093415,3212.0571,1188.3193,2833.539,576.292,6310.6357,2323.4646,0.15472177,0.06872098,-79.72858,62.312958,-5.1254992,18.232164,12.871769,-14.090276,4.9098263,1.6790172,-5.7725415,0.8208758,-3.799455,2.0151176,3.4152286,-2.8603146,1.2713985,1.7471728,-2.265965,-1.0283939,-4.603296,-2.8218296,92.19785,38.613293,30.618797,23.498436,17.311836,19.896276,15.116858,14.716442,12.05524,11.734573,9.991684,9.160301,9.107021,8.906315,8.107369,8.146627,8.010285,8.8606205,7.8366556,7.4389653,hiphop,genres_original\hiphop\hiphop.00079.wav
0.1549313,0.08521635,3377.5508,905.21094,2996.999,369.45078,6893.6978,1500.1023,0.14131808,0.025490092,-64.0287,50.810192,6.633543,27.82341,6.641089,0.30421925,2.8312953,3.2257662,0.16213255,0.6087187,0.09283662,-5.0643573,2.664931,-1.6399987,3.1024876,5.156638,-0.8414916,4.844521,0.24584661,-4.8553863,42.465725,25.722635,22.150267,15.969488,13.781142,11.435954,10.895972,9.8726225,10.696113,8.6821995,8.418807,8.203314,8.769804,7.9459662,7.8773775,7.781373,8.625091,7.2854147,6.3692255,7.134465,hiphop,genres_original\hiphop\hiphop.00080.wav
0.051821634,0.03408489,1470.2938,596.07874,1954.8448,424.70123,3279.0005,1626.8687,0.08635042,0.05821798,-215.99901,122.53193,0.9069913,39.34,9.276782,26.04102,-4.0447955,18.255959,-6.5186934,13.916697,-3.07408,8.88901,-4.3479896,4.694947,-0.10883092,0.91563016,-1.9219086,-1.7733061,1.1663705,-4.0186844,70.86197,23.091356,27.722488,17.61649,15.907852,12.630944,13.1379,10.472032,9.890781,9.50827,9.09219,7.1614437,7.636721,6.773199,7.575799,5.7473397,6.0622845,6.379907,7.111556,6.398561,hiphop,genres_original\hiphop\hiphop.00081.wav
0.11330995,0.06973222,2290.9397,619.12085,2181.5664,242.7669,4820.265,940.8207,0.10224163,0.04615155,-122.77545,95.02316,-29.384428,46.777218,-16.006794,27.109676,-13.129478,20.252937,-5.38928,15.461106,-6.9193435,15.639389,-6.7110047,8.279566,-0.76148057,9.408431,1.2525133,1.6708384,0.48847526,1.6206381,30.95041,22.60365,17.00664,10.974547,11.412188,9.444375,11.1247225,9.737986,9.045589,7.5889482,8.25837,7.61522,7.554492,7.259514,6.9853454,6.1647677,8.007315,7.447533,6.5031033,6.762632,hiphop,genres_original\hiphop\hiphop.00082.wav
0.110836826,0.05947787,2367.6392,559.9352,2302.8833,260.72244,5016.462,1028.71,0.110620566,0.052025113,-121.9977,89.62222,-25.78171,40.958427,-4.291184,27.560095,-15.568067,22.402187,-10.835225,19.812077,-8.643745,19.082935,-8.475936,9.424949,-3.395702,0.9780495,-5.640701,2.006995,-4.3223896,1.8813189,43.055016,19.976336,18.591133,15.468759,13.53504,11.878568,12.727335,10.5219145,8.79266,9.685894,8.830873,8.724548,7.8680906,8.17964,7.903198,8.099907,8.381792,7.9503045,8.17724,8.141524,hiphop,genres_original\hiphop\hiphop.00083.wav
0.10510962,0.070742264,2044.2142,767.62494,1933.5991,374.34537,4074.272,1371.5536,0.065865405,0.044800367,-214.28505,100.340324,-33.472843,47.243874,-8.946487,12.985619,-17.303013,11.073051,-11.712201,8.803368,-7.8350787,6.2592897,-0.11005687,4.890833,1.1956737,3.7816806,1.4663907,3.4812346,0.64959365,4.1376963,64.94382,40.487793,25.153444,23.73563,19.418549,18.578564,15.197535,13.301924,13.015946,11.112051,10.014724,9.319222,9.944304,8.219678,7.9133697,7.014033,7.5259724,6.9029746,6.678037,6.546541,hiphop,genres_original\hiphop\hiphop.00084.wav
0.12721671,0.068468206,2607.8596,551.9599,2391.9553,233.58267,5534.641,804.9247,0.106190525,0.044118505,-114.32079,80.860405,-18.20416,50.670105,-14.925235,29.26206,-20.069794,18.574259,-17.683847,16.68106,-11.426418,16.29898,-4.4611216,10.556153,-4.0645537,9.139761,-2.8472083,0.6299198,-2.007859,0.549027,39.839672,19.147827,19.846895,14.015309,14.046042,9.315681,9.94956,9.011675,8.186941,7.6827903,7.548093,7.665682,7.952183,7.247297,6.787228,6.208112,7.3580112,8.072454,7.3269687,8.629783,hiphop,genres_original\hiphop\hiphop.00085.wav
0.07984399,0.05419796,2083.439,665.8217,2198.2356,330.08984,4479.439,1324.6958,0.07905619,0.042448167,-198.95903,92.613266,-19.521551,39.53248,-0.6365577,33.590065,-6.4646487,27.523468,-2.3977473,14.995195,-2.9880178,14.89381,-3.3824236,9.287607,0.83695465,8.28641,-0.5855433,-1.6162294,1.2545995,3.0456839,56.590908,27.19053,19.554682,19.6919,17.190062,12.948288,11.331969,10.394168,9.608541,10.91303,10.41694,9.809465,9.3130865,8.05891,8.535061,7.5035157,7.860159,7.9816933,6.783192,7.5875034,hiphop,genres_original\hiphop\hiphop.00086.wav
0.08777507,0.07458035,2473.246,714.61865,2499.7056,248.2656,5509.702,1060.147,0.10802322,0.052346107,-168.2848,70.928505,-3.0489557,54.81575,-12.119344,30.501703,-1.5368698,28.829435,-8.936954,18.75314,-6.6041923,14.595448,-3.5817895,14.184685,-3.972787,6.924735,-4.175952,5.8652477,-1.5169771,1.2829199,53.261528,16.543213,19.963837,11.124425,12.744222,11.463818,13.003999,9.631097,10.5211115,7.1582127,8.992688,6.3446126,6.9663296,5.3495398,7.0082693,5.347602,6.1291957,5.084396,7.3539433,5.738115,hiphop,genres_original\hiphop\hiphop.00087.wav
0.14988573,0.05603801,2694.7842,524.6564,2389.1394,222.59024,5599.7236,833.39496,0.118538655,0.041957323,-89.90493,79.77237,-25.73345,47.74009,-10.01658,31.554688,-22.208488,26.64222,-10.969624,18.825157,-15.554683,14.415654,-10.034327,8.898057,-8.93279,7.2319345,-5.005691,3.1360533,-4.73014,-1.5844126,44.82807,19.011774,20.610794,15.080498,13.815556,13.260682,10.524284,10.392901,9.491762,9.329817,7.4315343,8.562752,7.838215,7.856451,7.118205,7.852498,7.2579255,8.062032,6.748462,7.603323,hiphop,genres_original\hiphop\hiphop.00088.wav
0.11757231,0.058763027,2669.9475,581.50085,2396.5034,266.1008,5526.4307,967.4832,0.12068817,0.044209667,-103.14578,74.09631,-22.450449,51.598633,-7.0803447,32.669758,-14.982949,19.638304,-7.0651374,22.265232,-7.3165903,17.61653,-0.035863396,14.716657,-4.235781,10.654611,-6.327601,1.0404121,-1.8256198,5.5567803,41.32979,19.91711,17.712791,11.63409,11.924531,8.472069,8.229284,7.957984,7.7745895,6.721004,7.729861,6.7293935,8.0626545,6.4495287,6.550219,6.364007,7.276143,6.860087,7.1901774,8.17425,hiphop,genres_original\hiphop\hiphop.00089.wav
0.10443932,0.047956087,2272.5405,471.5457,2327.1482,228.58525,4964.219,975.9863,0.10914599,0.042247575,-109.51281,97.39123,-20.617918,37.375572,-3.1134143,28.608015,-14.167001,23.848667,-8.73561,19.89689,-11.290993,17.932451,-3.4741397,8.232468,-8.94511,9.265489,-4.9853783,1.8423553,-2.2441218,0.6696807,30.738262,15.714289,14.966922,11.362239,11.101764,8.865902,11.384314,8.568762,8.879452,7.7528815,7.6748123,7.1372614,7.0647106,6.81502,6.7289953,6.2864566,7.2327266,7.8883243,7.514846,7.5487676,hiphop,genres_original\hiphop\hiphop.00090.wav
0.13855103,0.06430717,2629.045,510.58566,2350.8162,227.67314,5411.5703,801.5183,0.1135739,0.043346338,-105.535225,76.67295,-24.781746,55.20959,-8.259848,28.89764,-15.744415,26.299292,-8.478252,20.452374,-8.147399,13.90922,-6.5623593,9.866113,-4.860474,5.8747478,-1.9424013,3.9641557,-3.6098757,-2.2909825,45.570557,18.511541,20.006153,14.184444,14.797229,11.295096,11.988666,10.338817,9.745305,9.033358,9.347902,8.930135,8.353876,7.2981696,8.735764,7.624775,8.393384,7.091046,7.8796496,8.214591,hiphop,genres_original\hiphop\hiphop.00091.wav
0.07259228,0.03915242,2330.1367,526.4397,2664.101,264.5331,5836.389,1076.3557,0.1225821,0.03984367,-145.03775,84.07012,10.8738365,43.602345,6.2924957,36.12595,-14.64767,26.805588,-10.327142,24.690153,-8.718044,18.78604,-4.3923764,9.876547,-8.126447,8.813145,-7.8783293,2.8717957,-4.343582,-1.1205764,43.798225,16.751904,21.121948,13.638022,18.858782,10.891418,11.47555,10.572926,8.854974,8.757496,8.127611,7.4653087,9.772551,8.161509,7.2362666,7.1443043,7.023929,8.201386,7.191077,7.1699586,hiphop,genres_original\hiphop\hiphop.00092.wav
